"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"McKendree",3,41,15,112,0.232,37,10,6,53,46,3,4,8,1,59,0,"5676457"
"Saginaw Valley",3,29,19,108,0.093,29,4,4,50,68,6,0,12,0,39,0,"5809934"
"William Jewell",3,43,15,112,0.25,37,6,5,54,53,4,0,8,1,53,0,"5809934"
"LeTourneau",3,29,14,108,0.139,26,6,4,43,69,13,0,12,0,41,0,"5676489"
"Texas-Dallas",3,44,12,118,0.271,43,13,5,57,54,6,0,4,1,59,1,"5676489"
"Valdosta St.",3,49,10,114,0.342,45,2,12,47,58,5,0,12,0,57,0,"5676494"
"Trevecca Nazarene",3,37,16,108,0.194,33,5,7,45,64,2,1,2,3,44,0,"5676494"
"Mars Hill",4,53,21,166,0.193,51,4,5,97,67,1,1,32,0,74,0,"5676496"
"UVA Wise",4,46,30,187,0.086,42,1,8,85,91,4,5,6,1,55,0,"5676496"
"Shippensburg",3,34,13,107,0.196,31,13,4,49,54,8,2,12,1,55,0,"5676527"
"Bloomsburg",3,33,23,114,0.088,32,8,6,53,71,13,1,10,1,47,0,"5676527"
"East Stroudsburg",3,46,2,91,0.484,44,7,5,52,37,2,0,6,0,56,0,"5676528"
"West Chester",3,29,16,111,0.117,28,2,3,36,68,7,1,2,0,33,0,"5676528"
"North Greenville",3,39,15,90,0.267,38,10,7,42,41,2,2,4,0,53,0,"5676532"
"Belmont Abbey",3,24,13,86,0.128,22,2,10,27,67,10,1,6,1,30,0,"5676532"
"West Florida",4,59,23,155,0.232,57,4,9,69,78,1,0,26,2,76,0,"5676541"
"Lee",4,47,30,156,0.109,42,1,4,59,86,4,5,12,1,59,0,"5676541"
"Indiana (PA)",4,46,24,156,0.141,40,7,14,61,83,7,0,8,0,57,0,"5676548"
"Clarion",4,50,21,144,0.201,49,7,12,74,78,7,5,14,0,69,0,"5676548"
"Young Harris",4,53,18,165,0.212,52,7,7,85,92,8,3,6,1,66,0,"5676549"
"Francis Marion",4,64,17,185,0.254,60,8,5,83,78,7,2,10,1,79,0,"5676549"
"Converse",5,60,23,166,0.223,54,8,10,79,89,7,0,16,3,76,0,"5676576"
"Erskine",5,56,24,170,0.188,52,7,10,72,94,8,0,10,2,68,0,"5676576"
"King (TN)",4,56,22,191,0.178,46,9,10,75,94,8,2,6,0,70,0,"5676600"
"Chowan",4,44,24,174,0.115,35,8,4,70,93,9,1,4,0,55,0,"5676600"
"Seton Hill",5,64,28,177,0.203,61,8,7,85,90,12,2,8,1,78,1,"5676603"
"Edinboro",5,52,17,164,0.213,48,12,10,74,95,8,3,10,0,72,0,"5676603"
"Shorter",3,23,22,101,0.01,21,1,3,45,67,4,3,6,1,30,0,"5676612"
"UNC Pembroke",3,45,18,119,0.227,45,4,6,56,49,1,0,8,0,53,0,"5676612"
"New Haven",3,44,18,104,0.25,38,5,9,37,53,4,0,2,4,50,0,"5676863"
"Franklin Pierce",3,27,13,83,0.169,24,4,8,32,64,5,3,8,6,38,1,"5676863"
"Allen",3,36,13,121,0.19,35,4,6,57,69,7,1,6,1,44,0,"5676622"
"Savannah St.",3,48,15,123,0.268,48,7,4,69,55,4,0,6,2,58,0,"5676622"
"Newberry",4,45,18,125,0.216,38,5,10,52,84,9,0,14,2,57,0,"5676688"
"Lincoln Memorial",4,49,23,134,0.194,44,9,6,54,71,5,1,14,2,66,0,"5676688"
"Saint Leo",3,28,24,115,0.035,27,0,8,43,71,2,3,6,1,34,0,"5676664"
"Nova Southeastern",3,40,19,106,0.198,34,2,3,50,44,0,1,16,2,51,0,"5676664"
"Embry-Riddle (FL)",3,33,19,126,0.111,33,3,6,64,66,7,2,11,0,43.5,0,"5676663"
"Lynn",3,40,16,130,0.185,38,7,8,69,56,3,3,8,0,54,0,"5676663"
"Wingate",3,47,13,144,0.236,41,7,5,74,48,2,0,8,0,58,0,"5676661"
